"","Results.index","Time","Counter","Hash","Logged.in.as.experiment.owner...if.known.","Controller.name","Item.number","Element.number","Type","Group","Field.name","Field.value","Sentence..or.sentence.MD5.","Question..NULL.if.none..","Answer","Whether.or.not.answer.was.correct..NULL.if.N.A.","Time.taken.to.answer."
"622",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",34,0,"stimulus_imperf","6","","","В машине ждал я и Лёва.","","","",NA
"623",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",34,0,"stimulus_imperf","6","","","","NULL","1","NULL",4515
"624",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",76,0,"filler1_gram","NULL","","","Петя и Вася ходили в школу.","","","",NA
"625",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",76,0,"filler1_gram","NULL","","","","NULL","6","NULL",7178
"626",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",23,0,"stimulus_perf","3","","","В спектакле сыграли я и Никита.","","","",NA
"627",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",23,0,"stimulus_perf","3","","","","NULL","6","NULL",9627
"628",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",85,0,"filler1_ungr","NULL","","","На коридоре болтали Кеша и Егор.","","","",NA
"629",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",85,0,"filler1_ungr","NULL","","","","NULL","1","NULL",4829
"630",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",40,0,"stimulus_imperf","8","","","Я и Яша сидел в кафе.","","","",NA
"631",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",40,0,"stimulus_imperf","8","","","","NULL","1","NULL",2412
"632",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",77,0,"filler1_gram","NULL","","","В Москве жили Ваня и Коля.","","","",NA
"633",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",77,0,"filler1_gram","NULL","","","","NULL","7","NULL",6711
"634",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",13,0,"stimulus_perf","1","","","Я и Вася пришли на вечеринку.","","","",NA
"635",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",13,0,"stimulus_perf","1","","","","NULL","3","NULL",4129
"636",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",86,0,"filler1_ungr","NULL","","","Кирилл и Федя бродили на лес.","","","",NA
"637",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",86,0,"filler1_ungr","NULL","","","","NULL","1","NULL",2687
"638",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",18,0,"stimulus_imperf","2","","","На кухне подметал я и Ваня.","","","",NA
"639",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",18,0,"stimulus_imperf","2","","","","NULL","1","NULL",2883
"640",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",78,0,"filler1_gram","NULL","","","Володя и Кеша отдыхали на юге.","","","",NA
"641",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",78,0,"filler1_gram","NULL","","","","NULL","7","NULL",8013
"642",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",29,0,"stimulus_perf","5","","","Я и Вадим доплыли до финиша.","","","",NA
"643",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",29,0,"stimulus_perf","5","","","","NULL","7","NULL",3727
"644",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",84,0,"filler1_ungr","NULL","","","Андрей и Коля ушли по киоск.","","","",NA
"645",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",84,0,"filler1_ungr","NULL","","","","NULL","1","NULL",2053
"646",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",24,0,"stimulus_imperf","4","","","Я и Володя стоял на мосту.","","","",NA
"647",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",24,0,"stimulus_imperf","4","","","","NULL","1","NULL",1830
"648",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",79,0,"filler1_gram","NULL","","","На машине ездили Илья и Лёва.","","","",NA
"649",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",79,0,"filler1_gram","NULL","","","","NULL","6","NULL",6597
"650",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",39,0,"stimulus_perf","7","","","На банкете спели я и Данила.","","","",NA
"651",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",39,0,"stimulus_perf","7","","","","NULL","7","NULL",8497
"652",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",87,0,"filler1_ungr","NULL","","","В улице разговаривали Максим и Гена.","","","",NA
"653",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",87,0,"filler1_ungr","NULL","","","","NULL","7","NULL",7279
"654",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","Form",5,0,"break","NULL","_REACTION_TIME_","44177","","","","",NA
"655",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",90,0,"filler2_ungr","NULL","","","Илья и Кирилл отвечали на доски.","","","",NA
"656",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",90,0,"filler2_ungr","NULL","","","","NULL","1","NULL",2963
"657",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",56,0,"stimulus2_perf","12","","","Я и Дима постоял в коридоре.","","","",NA
"658",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",56,0,"stimulus2_perf","12","","","","NULL","1","NULL",3445
"659",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",80,0,"filler2_gram","NULL","","","Гриша и Слава пошли на дискотеку.","","","",NA
"660",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",80,0,"filler2_gram","NULL","","","","NULL","7","NULL",8313
"661",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",71,0,"stimulus2_imperf","15","","","На концерте пели я и Витя.","","","",NA
"662",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",71,0,"stimulus2_imperf","15","","","","NULL","7","NULL",4546
"663",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",91,0,"filler2_ungr","NULL","","","Под опушку добрели Федя и Митя.","","","",NA
"664",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",91,0,"filler2_ungr","NULL","","","","NULL","1","NULL",3528
"665",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",66,0,"stimulus2_perf","14","","","В прихожей подождал я и Кирилл.","","","",NA
"666",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",66,0,"stimulus2_perf","14","","","","NULL","1","NULL",2028
"667",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",81,0,"filler2_gram","NULL","","","В университет поступили Лёва и Денис.","","","",NA
"668",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",81,0,"filler2_gram","NULL","","","","NULL","7","NULL",4245
"669",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",45,0,"stimulus2_imperf","9","","","Я и Максим шли в магазин.","","","",NA
"670",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",45,0,"stimulus2_imperf","9","","","","NULL","3","NULL",7895
"671",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",89,0,"filler2_ungr","NULL","","","По финал вышли Артём и Дима.","","","",NA
"672",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",89,0,"filler2_ungr","NULL","","","","NULL","1","NULL",2002
"673",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",50,0,"stimulus2_perf","10","","","В зале подмёл я и Вова.","","","",NA
"674",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",50,0,"stimulus2_perf","10","","","","NULL","1","NULL",1805
"675",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",83,0,"filler2_gram","NULL","","","На кнопку нажали Никита и Слава.","","","",NA
"676",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",83,0,"filler2_gram","NULL","","","","NULL","7","NULL",4974
"677",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",61,0,"stimulus2_imperf","13","","","Я и Андрей плавали в бассейне.","","","",NA
"678",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",61,0,"stimulus2_imperf","13","","","","NULL","3","NULL",4619
"679",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",88,0,"filler2_ungr","NULL","","","Вова и Серёжа нырнули над прорубь.","","","",NA
"680",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",88,0,"filler2_ungr","NULL","","","","NULL","7","NULL",4863
"681",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",72,0,"stimulus2_perf","16","","","Я и Гриша сел за стол.","","","",NA
"682",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",72,0,"stimulus2_perf","16","","","","NULL","1","NULL",6280
"683",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",82,0,"filler2_gram","NULL","","","Лёша и Вася заплатили в кассе.","","","",NA
"684",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",82,0,"filler2_gram","NULL","","","","NULL","7","NULL",8496
"685",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",55,0,"stimulus2_imperf","11","","","В саду играли я и Паша.","","","",NA
"686",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","AcceptabilityJudgment",55,0,"stimulus2_imperf","11","","","","NULL","5","NULL",7659
"687",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","Form",6,0,"comments","NULL","comment","","","","","",NA
"688",7,"2021-05-11T20:43:00Z",13,"PVdYGRuAKwYIuJzQa7GawA","no","Form",6,0,"comments","NULL","_REACTION_TIME_","4767","","","","",NA
"689",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","Form",1,0,"intro","NULL","Imja","Ксения","","","","",NA
"690",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","Form",1,0,"intro","NULL","Familija","Панаева","","","","",NA
"691",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","Form",1,0,"intro","NULL","Vozrast","20","","","","",NA
"692",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","Form",1,0,"intro","NULL","Obrazovanie","неоконченное высшее","","","","",NA
"693",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","Form",1,0,"intro","NULL","Jazyk","","","","","",NA
"694",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","Form",1,0,"intro","NULL","Soglasie","yes","","","","",NA
"695",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","Form",1,0,"intro","NULL","Pol","female","","","","",NA
"696",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","Form",1,0,"intro","NULL","Lingvisticheskoe_obrazovanie","yes_ed","","","","",NA
"697",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","Form",1,0,"intro","NULL","_REACTION_TIME_","18407","","","","",NA
"698",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","Form",3,0,"instruction","NULL","_REACTION_TIME_","3895","","","","",NA
"699",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",8,0,"practice","NULL","","","Паша и Коля спали на уроке.","","","",NA
"700",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",8,0,"practice","NULL","","","","NULL","7","NULL",3118
"701",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",9,0,"practice","NULL","","","На парте рисовал Вася и Петя.","","","",NA
"702",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",9,0,"practice","NULL","","","","NULL","4","NULL",4514
"703",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",10,0,"practice","NULL","","","Максим и я гуляли в парке.","","","",NA
"704",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",10,0,"practice","NULL","","","","NULL","7","NULL",3344
"705",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",11,0,"practice","NULL","","","В окно смотрел я и Витя.","","","",NA
"706",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",11,0,"practice","NULL","","","","NULL","4","NULL",4066
"707",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","Form",4,0,"start","NULL","_REACTION_TIME_","1286","","","","",NA
"708",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",86,0,"filler1_ungr","NULL","","","Кирилл и Федя бродили на лес.","","","",NA
"709",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",86,0,"filler1_ungr","NULL","","","","NULL","2","NULL",4318
"710",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",36,0,"stimulus_perf","7","","","Я и Данила спел на банкете.","","","",NA
"711",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",36,0,"stimulus_perf","7","","","","NULL","3","NULL",4605
"712",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",76,0,"filler1_gram","NULL","","","Петя и Вася ходили в школу.","","","",NA
"713",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",76,0,"filler1_gram","NULL","","","","NULL","7","NULL",2027
"714",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",41,0,"stimulus_imperf","8","","","Я и Яша сидели в кафе.","","","",NA
"715",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",41,0,"stimulus_imperf","8","","","","NULL","7","NULL",1861
"716",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",87,0,"filler1_ungr","NULL","","","В улице разговаривали Максим и Гена.","","","",NA
"717",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",87,0,"filler1_ungr","NULL","","","","NULL","2","NULL",4065
"718",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",20,0,"stimulus_perf","3","","","Я и Никита сыграл в спектакле.","","","",NA
"719",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",20,0,"stimulus_perf","3","","","","NULL","2","NULL",2390
"720",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",78,0,"filler1_gram","NULL","","","Володя и Кеша отдыхали на юге.","","","",NA
"721",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",78,0,"filler1_gram","NULL","","","","NULL","7","NULL",3668
"722",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",25,0,"stimulus_imperf","4","","","Я и Володя стояли на мосту.","","","",NA
"723",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",25,0,"stimulus_imperf","4","","","","NULL","4","NULL",5175
"724",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",85,0,"filler1_ungr","NULL","","","На коридоре болтали Кеша и Егор.","","","",NA
"725",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",85,0,"filler1_ungr","NULL","","","","NULL","2","NULL",3185
"726",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",30,0,"stimulus_perf","5","","","До финиша доплыл я и Вадим.","","","",NA
"727",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",30,0,"stimulus_perf","5","","","","NULL","3","NULL",4554
"728",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",77,0,"filler1_gram","NULL","","","В Москве жили Ваня и Коля.","","","",NA
"729",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",77,0,"filler1_gram","NULL","","","","NULL","7","NULL",2394
"730",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",19,0,"stimulus_imperf","2","","","На кухне подметали я и Ваня.","","","",NA
"731",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",19,0,"stimulus_imperf","2","","","","NULL","7","NULL",3049
"732",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",84,0,"filler1_ungr","NULL","","","Андрей и Коля ушли по киоск.","","","",NA
"733",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",84,0,"filler1_ungr","NULL","","","","NULL","1","NULL",3953
"734",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",14,0,"stimulus_perf","1","","","На вечеринку пришёл я и Вася.","","","",NA
"735",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",14,0,"stimulus_perf","1","","","","NULL","4","NULL",2435
"736",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",79,0,"filler1_gram","NULL","","","На машине ездили Илья и Лёва.","","","",NA
"737",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",79,0,"filler1_gram","NULL","","","","NULL","7","NULL",1730
"738",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",35,0,"stimulus_imperf","6","","","В машине ждали я и Лёва.","","","",NA
"739",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",35,0,"stimulus_imperf","6","","","","NULL","7","NULL",2845
"740",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","Form",5,0,"break","NULL","_REACTION_TIME_","1347","","","","",NA
"741",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",89,0,"filler2_ungr","NULL","","","По финал вышли Артём и Дима.","","","",NA
"742",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",89,0,"filler2_ungr","NULL","","","","NULL","1","NULL",2531
"743",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",46,0,"stimulus2_imperf","9","","","В магазин шёл я и Максим.","","","",NA
"744",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",46,0,"stimulus2_imperf","9","","","","NULL","2","NULL",3883
"745",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",81,0,"filler2_gram","NULL","","","В университет поступили Лёва и Денис.","","","",NA
"746",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",81,0,"filler2_gram","NULL","","","","NULL","7","NULL",2715
"747",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",73,0,"stimulus2_perf","16","","","Я и Гриша сели за стол.","","","",NA
"748",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",73,0,"stimulus2_perf","16","","","","NULL","4","NULL",2847
"749",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",91,0,"filler2_ungr","NULL","","","Под опушку добрели Федя и Митя.","","","",NA
"750",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",91,0,"filler2_ungr","NULL","","","","NULL","7","NULL",3723
"751",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",52,0,"stimulus2_imperf","11","","","Я и Паша играл в саду.","","","",NA
"752",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",52,0,"stimulus2_imperf","11","","","","NULL","4","NULL",2112
"753",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",80,0,"filler2_gram","NULL","","","Гриша и Слава пошли на дискотеку.","","","",NA
"754",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",80,0,"filler2_gram","NULL","","","","NULL","7","NULL",1929
"755",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",67,0,"stimulus2_perf","14","","","В прихожей подождали я и Кирилл.","","","",NA
"756",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",67,0,"stimulus2_perf","14","","","","NULL","7","NULL",3269
"757",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",90,0,"filler2_ungr","NULL","","","Илья и Кирилл отвечали на доски.","","","",NA
"758",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",90,0,"filler2_ungr","NULL","","","","NULL","1","NULL",3642
"759",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",68,0,"stimulus2_imperf","15","","","Я и Витя пел на концерте.","","","",NA
"760",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",68,0,"stimulus2_imperf","15","","","","NULL","2","NULL",4501
"761",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",83,0,"filler2_gram","NULL","","","На кнопку нажали Никита и Слава.","","","",NA
"762",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",83,0,"filler2_gram","NULL","","","","NULL","7","NULL",2332
"763",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",57,0,"stimulus2_perf","12","","","Я и Дима постояли в коридоре.","","","",NA
"764",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",57,0,"stimulus2_perf","12","","","","NULL","5","NULL",2931
"765",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",88,0,"filler2_ungr","NULL","","","Вова и Серёжа нырнули над прорубь.","","","",NA
"766",8,"2021-05-12T06:40:12Z",14,"K9BoXYbr3j+T/lqoa97Vhg","no","AcceptabilityJudgment",88,0,"filler2_ungr","NULL","","","","NULL","1","NULL",3434
