"","Results.index","Time","Counter","Hash","Logged.in.as.experiment.owner...if.known.","Controller.name","Item.number","Element.number","Type","Group","Field.name","Field.value","Sentence..or.sentence.MD5.","Question..NULL.if.none..","Answer","Whether.or.not.answer.was.correct..NULL.if.N.A.","Time.taken.to.answer."
"1365",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",289,0,"filler2","NULL","","","","NULL","1","NULL",3254
"1366",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",227,0,"stimulus2_pres","27","","","В машине ждут я и Лёва.","","","",NA
"1367",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",227,0,"stimulus2_pres","27","","","","NULL","1","NULL",5034
"1368",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",299,0,"filler22","NULL","","","До опушки добредём Федя и Митя.","","","",NA
"1369",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",299,0,"filler22","NULL","","","","NULL","1","NULL",3026
"1370",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",264,0,"stimulus2_fut","32","","","По набережной погуляю я и Илья.","","","",NA
"1371",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",264,0,"stimulus2_fut","32","","","","NULL","1","NULL",3432
"1372",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",281,0,"filler2","NULL","","","В комментариях ответят Митя и Боря.","","","",NA
"1373",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",281,0,"filler2","NULL","","","","NULL","7","NULL",3668
"1374",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",255,0,"stimulus2_pres","31","","","Я и Яша сидят в кафе.","","","",NA
"1375",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",255,0,"stimulus2_pres","31","","","","NULL","7","NULL",3847
"1376",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",271,0,"fillerq2","NULL","","","В комнате разговаривают Витя и Костя.","","","",NA
"1377",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",271,0,"fillerq2","NULL","","","","NULL","7","NULL",2611
"1378",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","Question",271,1,"fillerq2","NULL","","","","Что делают Витя и Костя?","Разговаривают","1",2071
"1379",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",164,0,"stimulus2_fut","20","","","Я и Стёпа уеду в столицу.","","","",NA
"1380",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",164,0,"stimulus2_fut","20","","","","NULL","1","NULL",2466
"1381",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",283,0,"filler22","NULL","","","На кнопку нажмут Никита и Слава.","","","",NA
"1382",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",283,0,"filler22","NULL","","","","NULL","7","NULL",4524
"1383",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",209,0,"stimulus2_pres","25","","","В бассейне плаваем я и Андрей.","","","",NA
"1384",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","AcceptabilityJudgment",209,0,"stimulus2_pres","25","","","","NULL","2","NULL",2730
"1385",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","Form",6,0,"comments","NULL","comment","Сорян за рандом.","","","","",NA
"1386",8,"2021-05-12T09:29:30Z",21,"Ixy9jpoWLJtwMUCo3VnJ3g","no","Form",6,0,"comments","NULL","_REACTION_TIME_","26101","","","","",NA
"1387",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Form",1,0,"intro","NULL","Imja","Тугарев ","","","","",NA
"1388",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Form",1,0,"intro","NULL","Familija","Николай ","","","","",NA
"1389",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Form",1,0,"intro","NULL","Vozrast","Алексеевич","","","","",NA
"1390",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Form",1,0,"intro","NULL","Obrazovanie","среднее","","","","",NA
"1391",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Form",1,0,"intro","NULL","Jazyk","","","","","",NA
"1392",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Form",1,0,"intro","NULL","Soglasie","yes","","","","",NA
"1393",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Form",1,0,"intro","NULL","Pol","male","","","","",NA
"1394",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Form",1,0,"intro","NULL","Lingvisticheskoe_obrazovanie","no_ed","","","","",NA
"1395",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Form",1,0,"intro","NULL","_REACTION_TIME_","68901","","","","",NA
"1396",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Form",3,0,"instruction","NULL","_REACTION_TIME_","19455","","","","",NA
"1397",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",8,0,"practice","NULL","","","Паша и Коля спят на уроке.","","","",NA
"1398",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",8,0,"practice","NULL","","","","NULL","7","NULL",3123
"1399",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",9,0,"practice","NULL","","","Максим и я гуляем в парке.","","","",NA
"1400",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",9,0,"practice","NULL","","","","NULL","5","NULL",2312
"1401",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",10,0,"practice","NULL","","","В окно смотрю я и Витя.","","","",NA
"1402",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",10,0,"practice","NULL","","","","NULL","3","NULL",4174
"1403",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",11,0,"practice","NULL","","","На парте рисуют Вася и Петя.","","","",NA
"1404",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",11,0,"practice","NULL","","","","NULL","7","NULL",2796
"1405",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Form",4,0,"start","NULL","_REACTION_TIME_","3176","","","","",NA
"1406",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",278,0,"filler1","NULL","","","Гриша и Слава пойдут на дискотеку.","","","",NA
"1407",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",278,0,"filler1","NULL","","","","NULL","7","NULL",4404
"1408",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",64,0,"stimulus_fut","7","","","В коридоре постою я и Дима.","","","",NA
"1409",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",64,0,"stimulus_fut","7","","","","NULL","4","NULL",4174
"1410",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",286,0,"filler11","NULL","","","Саша и Коля выпьем в пабе.","","","",NA
"1411",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",286,0,"filler11","NULL","","","","NULL","2","NULL",4239
"1412",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",37,0,"stimulus_pres","4","","","Я и Миша уезжаем на море.","","","",NA
"1413",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",37,0,"stimulus_pres","4","","","","NULL","7","NULL",1957
"1414",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",272,0,"filler1","NULL","","","В Москве живут Ваня и Коля.","","","",NA
"1415",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",272,0,"filler1","NULL","","","","NULL","7","NULL",3028
"1416",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",82,0,"stimulus_fut","9","","","До финиша доплывёт я и Вадим.","","","",NA
"1417",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",82,0,"stimulus_fut","9","","","","NULL","1","NULL",2430
"1418",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",287,0,"filler11","NULL","","","В комнату вбегаем Никита и Вася.","","","",NA
"1419",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",287,0,"filler11","NULL","","","","NULL","1","NULL",2002
"1420",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",119,0,"stimulus_pres","14","","","Я и Слава выступают в цирке.","","","",NA
"1421",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",119,0,"stimulus_pres","14","","","","NULL","4","NULL",3029
"1422",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",292,0,"filler1","NULL","","","Денис и Илья пропылесосим в гостиной.","","","",NA
"1423",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",292,0,"filler1","NULL","","","","NULL","1","NULL",5494
"1424",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",92,0,"stimulus_fut","11","","","Я и Кирилл подожду в прихожей.","","","",NA
"1425",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",92,0,"stimulus_fut","11","","","","NULL","2","NULL",5581
"1426",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",294,0,"filler11","NULL","","","Гоша и Боря впрыгнем в вагон.","","","",NA
"1427",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",294,0,"filler11","NULL","","","","NULL","1","NULL",3937
"1428",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",73,0,"stimulus_pres","8","","","В больнице работаем я и Костя.","","","",NA
"1429",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",73,0,"stimulus_pres","8","","","","NULL","1","NULL",2768
"1430",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",293,0,"filler1","NULL","","","На улице поговорим Максим и Гена.","","","",NA
"1431",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",293,0,"filler1","NULL","","","","NULL","1","NULL",3235
"1432",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",128,0,"stimulus_fut","15","","","За стол сяду я и Гриша.","","","",NA
"1433",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",128,0,"stimulus_fut","15","","","","NULL","6","NULL",3058
"1434",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",269,0,"fillerq","NULL","","","В университет поступят Лёва и Денис.","","","",NA
"1435",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",269,0,"fillerq","NULL","","","","NULL","7","NULL",1961
"1436",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Question",269,1,"fillerq","NULL","","","","Что сделают Лёва и Денис?","Поступят в университет","1",2115
"1437",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",91,0,"stimulus_pres","10","","","На балконе курят я и Митя.","","","",NA
"1438",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",91,0,"stimulus_pres","10","","","","NULL","2","NULL",4187
"1439",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",285,0,"filler1","NULL","","","В классе болтаем Кеша и Егор.","","","",NA
"1440",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",285,0,"filler1","NULL","","","","NULL","1","NULL",2918
"1441",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",18,0,"stimulus_fut","1","","","На вечеринку придёт я и Вася.","","","",NA
"1442",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",18,0,"stimulus_fut","1","","","","NULL","1","NULL",7472
"1443",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",280,0,"filler11","NULL","","","Андрей и Коля уйдут в театр.","","","",NA
"1444",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",280,0,"filler11","NULL","","","","NULL","7","NULL",3598
"1445",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",55,0,"stimulus_pres","6","","","Я и Влад бегают на стадионе.","","","",NA
"1446",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",55,0,"stimulus_pres","6","","","","NULL","1","NULL",2771
"1447",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",279,0,"filler1","NULL","","","В зоопарк сходят Миша и Гена.","","","",NA
"1448",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",279,0,"filler1","NULL","","","","NULL","5","NULL",6877
"1449",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",46,0,"stimulus_fut","5","","","Я и Никита сыграет в спектакле.","","","",NA
"1450",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",46,0,"stimulus_fut","5","","","","NULL","1","NULL",1935
"1451",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",295,0,"filler11","NULL","","","В прорубь нырнём Вова и Серёжа.","","","",NA
"1452",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",295,0,"filler11","NULL","","","","NULL","2","NULL",5206
"1453",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",137,0,"stimulus_pres","16","","","В парке гуляем я и Гена.","","","",NA
"1454",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",137,0,"stimulus_pres","16","","","","NULL","4","NULL",5020
"1455",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",284,0,"filler1","NULL","","","Андрей и Федя блуждаем в лесу.","","","",NA
"1456",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",284,0,"filler1","NULL","","","","NULL","1","NULL",1499
"1457",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",110,0,"stimulus_fut","13","","","Я и Данила споёт на банкете.","","","",NA
"1458",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",110,0,"stimulus_fut","13","","","","NULL","1","NULL",2781
"1459",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",274,0,"filler11","NULL","","","По телефону беседуют Яша и Лёша.","","","",NA
"1460",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",274,0,"filler11","NULL","","","","NULL","7","NULL",1935
"1461",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",101,0,"stimulus_pres","12","","","Я и Игорь встаём на лестницу.","","","",NA
"1462",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",101,0,"stimulus_pres","12","","","","NULL","4","NULL",3444
"1463",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",273,0,"filler1","NULL","","","Володя и Кеша отдыхают на юге.","","","",NA
"1464",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",273,0,"filler1","NULL","","","","NULL","7","NULL",4713
"1465",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",28,0,"stimulus_fut","3","","","Я и Вова подмету в зале.","","","",NA
"1466",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",28,0,"stimulus_fut","3","","","","NULL","1","NULL",2493
"1467",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",268,0,"fillerq","NULL","","","Петя и Вася ходят в школу.","","","",NA
"1468",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",268,0,"fillerq","NULL","","","","NULL","7","NULL",1996
"1469",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Question",268,1,"fillerq","NULL","","","","Куда ходят Петя и Вася?","В школу","1",1516
"1470",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",27,0,"stimulus_pres","2","","","В автобусе едут я и Петя.","","","",NA
"1471",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",27,0,"stimulus_pres","2","","","","NULL","5","NULL",7533
"1472",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Form",5,0,"break","NULL","_REACTION_TIME_","2352","","","","",NA
"1473",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",155,0,"stimulus2_fut","18","","","На трамвае приедут я и Коля.","","","",NA
"1474",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",155,0,"stimulus2_fut","18","","","","NULL","7","NULL",4308
"1475",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",297,0,"filler2","NULL","","","С вышки прыгнем Петя и Вова.","","","",NA
"1476",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",297,0,"filler2","NULL","","","","NULL","1","NULL",5215
"1477",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",210,0,"stimulus2_pres","25","","","В бассейне плавает я и Андрей.","","","",NA
"1478",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",210,0,"stimulus2_pres","25","","","","NULL","1","NULL",2040
"1479",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",298,0,"filler22","NULL","","","Яша и Данила крикнем в трубку.","","","",NA
"1480",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",298,0,"filler22","NULL","","","","NULL","1","NULL",2418
"1481",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",201,0,"stimulus2_fut","24","","","Из дома поработаем я и Олег.","","","",NA
"1482",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",201,0,"stimulus2_fut","24","","","","NULL","3","NULL",5744
"1483",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",296,0,"filler2","NULL","","","Артём и Дима выйдем в финал.","","","",NA
"1484",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",296,0,"filler2","NULL","","","","NULL","1","NULL",5313
"1485",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",156,0,"stimulus2_pres","19","","","Я и Ваня подметаю на кухне.","","","",NA
"1486",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",156,0,"stimulus2_pres","19","","","","NULL","2","NULL",4742
"1487",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",299,0,"filler22","NULL","","","До опушки добредём Федя и Митя.","","","",NA
"1488",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",299,0,"filler22","NULL","","","","NULL","1","NULL",1537
"1489",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",229,0,"stimulus2_fut","28","","","Я и Федя встанем возле ворот.","","","",NA
"1490",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",229,0,"stimulus2_fut","28","","","","NULL","3","NULL",5327
"1491",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",281,0,"filler2","NULL","","","В комментариях ответят Митя и Боря.","","","",NA
"1492",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",281,0,"filler2","NULL","","","","NULL","7","NULL",2207
"1493",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",256,0,"stimulus2_pres","31","","","В кафе сижу я и Яша.","","","",NA
"1494",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",256,0,"stimulus2_pres","31","","","","NULL","4","NULL",3418
"1495",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",290,0,"filler22","NULL","","","Лёва и Костя бредём по дороге.","","","",NA
"1496",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",290,0,"filler22","NULL","","","","NULL","1","NULL",2200
"1497",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",247,0,"stimulus2_fut","30","","","Я и Егор выступят на конференции.","","","",NA
"1498",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",247,0,"stimulus2_fut","30","","","","NULL","3","NULL",4915
"1499",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",270,0,"fillerq2","NULL","","","Рома и Антон поедят в столовой.","","","",NA
"1500",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",270,0,"fillerq2","NULL","","","","NULL","7","NULL",2781
"1501",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","Question",270,1,"fillerq2","NULL","","","","Где поедят Рома и Антон?","В столовой","1",1775
"1502",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",192,0,"stimulus2_pres","23","","","На мосту стою я и Володя.","","","",NA
"1503",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",192,0,"stimulus2_pres","23","","","","NULL","3","NULL",6780
"1504",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",282,0,"filler2","NULL","","","Лёша и Вася заплатят в кассе.","","","",NA
"1505",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",282,0,"filler2","NULL","","","","NULL","7","NULL",1703
"1506",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",183,0,"stimulus2_fut","22","","","Я и Денис побегут к реке.","","","",NA
"1507",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",183,0,"stimulus2_fut","22","","","","NULL","1","NULL",3395
"1508",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",289,0,"filler2","NULL","","","У доски отвечаем Илья и Кирилл.","","","",NA
"1509",9,"2021-05-13T06:51:13Z",22,"9C9B1SwDbvUuw6+Gwly3ag","no","AcceptabilityJudgment",289,0,"filler2","NULL","","","","NULL","1","NULL",2086
